,Game ID,Bet Name,Market Name,Sportsbook,line,Odds
285,60486-26495-2024-09-19-17,Over 7,Total Runs,Pinnacle,7.0,-183.0
286,60486-26495-2024-09-19-17,Over 7.5,Total Runs,Pinnacle,7.5,-134.0
287,60486-26495-2024-09-19-17,Over 8.5,Total Runs,Pinnacle,8.5,105.0
288,60486-26495-2024-09-19-17,Over 9,Total Runs,Pinnacle,9.0,126.0
289,60486-26495-2024-09-19-17,Over 9.5,Total Runs,Pinnacle,9.5,160.0
290,60486-26495-2024-09-19-17,Under 11.5,Total Runs,Pinnacle,11.5,-402.0
291,60486-26495-2024-09-19-17,Under 4.5,Total Runs,Pinnacle,4.5,469.0
292,60486-26495-2024-09-19-17,Under 6.5,Total Runs,Pinnacle,6.5,192.0
293,60486-26495-2024-09-19-17,Under 7,Total Runs,Pinnacle,7.0,160.0
294,60486-26495-2024-09-19-17,Under 7.5,Total Runs,Pinnacle,7.5,119.0
295,60486-26495-2024-09-19-17,Under 8.5,Total Runs,Pinnacle,8.5,-118.0
296,60486-26495-2024-09-19-17,Under 9,Total Runs,Pinnacle,9.0,-142.0
297,60486-26495-2024-09-19-17,Under 9.5,Total Runs,Pinnacle,9.5,-182.0
298,60486-26495-2024-09-19-17,Over 8,Total Runs,Pinnacle,8.0,-113.0
299,60486-26495-2024-09-19-17,Under 8,Total Runs,Pinnacle,8.0,101.0
300,60486-26495-2024-09-19-17,Over 0.5,1st Inning Total Runs,Pinnacle,0.5,102.0
301,60486-26495-2024-09-19-17,Under 0.5,1st Inning Total Runs,Pinnacle,0.5,-119.0
302,60486-26495-2024-09-19-17,Over 25.5,Total Hits + Runs + Errors,Pinnacle,25.5,-103.0
303,60486-26495-2024-09-19-17,Under 25.5,Total Hits + Runs + Errors,Pinnacle,25.5,-117.0
304,60486-26495-2024-09-19-17,Houston Astros +1,Run Line,Pinnacle,1.0,-451.0
305,60486-26495-2024-09-19-17,Houston Astros +1.5,Run Line,Pinnacle,1.5,-518.0
306,60486-26495-2024-09-19-17,Houston Astros -1,Run Line,Pinnacle,-1.0,-225.0
307,60486-26495-2024-09-19-17,Houston Astros -2,Run Line,Pinnacle,-2.0,-108.0
308,60486-26495-2024-09-19-17,Houston Astros -2.5,Run Line,Pinnacle,-2.5,117.0
309,60486-26495-2024-09-19-17,Houston Astros -3,Run Line,Pinnacle,-3.0,152.0
310,60486-26495-2024-09-19-17,Los Angeles Angels +1,Run Line,Pinnacle,1.0,193.0
311,60486-26495-2024-09-19-17,Los Angeles Angels +2,Run Line,Pinnacle,2.0,-104.0
312,60486-26495-2024-09-19-17,Los Angeles Angels +2.5,Run Line,Pinnacle,2.5,-134.0
313,60486-26495-2024-09-19-17,Los Angeles Angels +3,Run Line,Pinnacle,3.0,-182.0
314,60486-26495-2024-09-19-17,Los Angeles Angels -1,Run Line,Pinnacle,-1.0,344.0
315,60486-26495-2024-09-19-17,Los Angeles Angels -1.5,Run Line,Pinnacle,-1.5,371.0
316,60486-26495-2024-09-19-17,Houston Astros -1.5,Run Line,Pinnacle,-1.5,-136.0
317,60486-26495-2024-09-19-17,Los Angeles Angels +1.5,Run Line,Pinnacle,1.5,123.0
318,60486-26495-2024-09-19-17,Houston Astros +0,1st Inning Run Line,Pinnacle,0.0,-209.0
319,60486-26495-2024-09-19-17,Los Angeles Angels -0,1st Inning Run Line,Pinnacle,-0.0,173.0
320,40548-36174-2024-09-19-16,Chicago Cubs,Moneyline,Pinnacle,,-161.0
321,40548-36174-2024-09-19-16,Washington Nationals,Moneyline,Pinnacle,,148.0
322,40548-36174-2024-09-19-16,Over 3.5,1st Half Total Runs,Pinnacle,3.5,-208.0
323,40548-36174-2024-09-19-16,Over 4,1st Half Total Runs,Pinnacle,4.0,-166.0
324,40548-36174-2024-09-19-16,Over 5,1st Half Total Runs,Pinnacle,5.0,107.0
325,40548-36174-2024-09-19-16,Over 5.5,1st Half Total Runs,Pinnacle,5.5,133.0
326,40548-36174-2024-09-19-16,Under 3.5,1st Half Total Runs,Pinnacle,3.5,176.0
327,40548-36174-2024-09-19-16,Under 4,1st Half Total Runs,Pinnacle,4.0,143.0
328,40548-36174-2024-09-19-16,Under 5,1st Half Total Runs,Pinnacle,5.0,-122.0
329,40548-36174-2024-09-19-16,Under 5.5,1st Half Total Runs,Pinnacle,5.5,-154.0
330,40548-36174-2024-09-19-16,Over 4.5,1st Half Total Runs,Pinnacle,4.5,-121.0
331,40548-36174-2024-09-19-16,Under 4.5,1st Half Total Runs,Pinnacle,4.5,105.0
332,40548-36174-2024-09-19-16,No,No Runs First Inning,Pinnacle,,-109.0
333,40548-36174-2024-09-19-16,Yes,No Runs First Inning,Pinnacle,,-107.0
334,40548-36174-2024-09-19-16,Chicago Cubs +0.5,1st Half Run Line,Pinnacle,0.5,-215.0
335,40548-36174-2024-09-19-16,Chicago Cubs +1,1st Half Run Line,Pinnacle,1.0,-335.0
336,40548-36174-2024-09-19-16,Chicago Cubs -0.5,1st Half Run Line,Pinnacle,-0.5,-116.0
337,40548-36174-2024-09-19-16,Chicago Cubs -1,1st Half Run Line,Pinnacle,-1.0,115.0
338,40548-36174-2024-09-19-16,Washington Nationals +0.5,1st Half Run Line,Pinnacle,0.5,101.0
339,40548-36174-2024-09-19-16,Washington Nationals +1,1st Half Run Line,Pinnacle,1.0,-135.0
340,40548-36174-2024-09-19-16,Washington Nationals -0.5,1st Half Run Line,Pinnacle,-0.5,182.0
341,40548-36174-2024-09-19-16,Washington Nationals -1,1st Half Run Line,Pinnacle,-1.0,261.0
342,40548-36174-2024-09-19-16,Chicago Cubs +0,1st Half Run Line,Pinnacle,0.0,-165.0
343,40548-36174-2024-09-19-16,Washington Nationals -0,1st Half Run Line,Pinnacle,-0.0,146.0
344,40548-36174-2024-09-19-16,Chicago Cubs Over 2.5,1st Half Team Total,Pinnacle,2.5,-110.0
345,40548-36174-2024-09-19-16,Chicago Cubs Under 2.5,1st Half Team Total,Pinnacle,2.5,-110.0
346,40548-36174-2024-09-19-16,Washington Nationals Over 1.5,1st Half Team Total,Pinnacle,1.5,-129.0
347,40548-36174-2024-09-19-16,Washington Nationals Under 1.5,1st Half Team Total,Pinnacle,1.5,107.0
348,40548-36174-2024-09-19-16,Chicago Cubs Over 4.5,Team Total,Pinnacle,4.5,-115.0
349,40548-36174-2024-09-19-16,Chicago Cubs Under 4.5,Team Total,Pinnacle,4.5,-101.0
350,40548-36174-2024-09-19-16,Washington Nationals Over 3.5,Team Total,Pinnacle,3.5,-122.0
351,40548-36174-2024-09-19-16,Washington Nationals Under 3.5,Team Total,Pinnacle,3.5,105.0
352,40548-36174-2024-09-19-16,Chicago Cubs,1st Inning Moneyline 3-Way,Pinnacle,,238.0
353,40548-36174-2024-09-19-16,Draw,1st Inning Moneyline 3-Way,Pinnacle,,-121.0
354,40548-36174-2024-09-19-16,Washington Nationals,1st Inning Moneyline 3-Way,Pinnacle,,336.0
355,40548-36174-2024-09-19-16,Over 10,Total Runs,Pinnacle,10.0,156.0
356,40548-36174-2024-09-19-16,Over 10.5,Total Runs,Pinnacle,10.5,175.0
357,40548-36174-2024-09-19-16,Over 12.5,Total Runs,Pinnacle,12.5,333.0
358,40548-36174-2024-09-19-16,Over 5.5,Total Runs,Pinnacle,5.5,-416.0
359,40548-36174-2024-09-19-16,Over 7.5,Total Runs,Pinnacle,7.5,-166.0
360,40548-36174-2024-09-19-16,Over 8,Total Runs,Pinnacle,8.0,-147.0
361,40548-36174-2024-09-19-16,Over 8.5,Total Runs,Pinnacle,8.5,-123.0
362,40548-36174-2024-09-19-16,Over 9.5,Total Runs,Pinnacle,9.5,129.0
363,40548-36174-2024-09-19-16,Under 10,Total Runs,Pinnacle,10.0,-178.0
364,40548-36174-2024-09-19-16,Under 10.5,Total Runs,Pinnacle,10.5,-202.0
365,40548-36174-2024-09-19-16,Under 12.5,Total Runs,Pinnacle,12.5,-452.0
366,40548-36174-2024-09-19-16,Under 5.5,Total Runs,Pinnacle,5.5,312.0
367,40548-36174-2024-09-19-16,Under 7.5,Total Runs,Pinnacle,7.5,146.0
368,40548-36174-2024-09-19-16,Under 8,Total Runs,Pinnacle,8.0,130.0
369,40548-36174-2024-09-19-16,Under 8.5,Total Runs,Pinnacle,8.5,110.0
370,40548-36174-2024-09-19-16,Under 9.5,Total Runs,Pinnacle,9.5,-145.0
371,40548-36174-2024-09-19-16,Over 9,Total Runs,Pinnacle,9.0,103.0
372,40548-36174-2024-09-19-16,Under 9,Total Runs,Pinnacle,9.0,-116.0
373,40548-36174-2024-09-19-16,Over 0.5,1st Inning Total Runs,Pinnacle,0.5,-109.0
374,40548-36174-2024-09-19-16,Under 0.5,1st Inning Total Runs,Pinnacle,0.5,-107.0
375,40548-36174-2024-09-19-16,Over 26,Total Hits + Runs + Errors,Pinnacle,26.0,-133.0
376,40548-36174-2024-09-19-16,Under 26,Total Hits + Runs + Errors,Pinnacle,26.0,109.0
377,40548-36174-2024-09-19-16,Chicago Cubs +1,Run Line,Pinnacle,1.0,-233.0
378,40548-36174-2024-09-19-16,Chicago Cubs +1.5,Run Line,Pinnacle,1.5,-281.0
379,40548-36174-2024-09-19-16,Chicago Cubs -1,Run Line,Pinnacle,-1.0,-115.0
380,40548-36174-2024-09-19-16,Chicago Cubs -2,Run Line,Pinnacle,-2.0,166.0
381,40548-36174-2024-09-19-16,Chicago Cubs -2.5,Run Line,Pinnacle,-2.5,192.0
382,40548-36174-2024-09-19-16,Chicago Cubs -3,Run Line,Pinnacle,-3.0,252.0
383,40548-36174-2024-09-19-16,Washington Nationals +1,Run Line,Pinnacle,1.0,102.0
384,40548-36174-2024-09-19-16,Washington Nationals +2,Run Line,Pinnacle,2.0,-190.0
385,40548-36174-2024-09-19-16,Washington Nationals +2.5,Run Line,Pinnacle,2.5,-229.0
386,40548-36174-2024-09-19-16,Washington Nationals +3,Run Line,Pinnacle,3.0,-321.0
387,40548-36174-2024-09-19-16,Washington Nationals -1,Run Line,Pinnacle,-1.0,195.0
388,40548-36174-2024-09-19-16,Washington Nationals -1.5,Run Line,Pinnacle,-1.5,225.0
389,40548-36174-2024-09-19-16,Chicago Cubs -1.5,Run Line,Pinnacle,-1.5,128.0
390,40548-36174-2024-09-19-16,Washington Nationals +1.5,Run Line,Pinnacle,1.5,-142.0
391,40548-36174-2024-09-19-16,Chicago Cubs +0,1st Inning Run Line,Pinnacle,0.0,-146.0
392,40548-36174-2024-09-19-16,Washington Nationals -0,1st Inning Run Line,Pinnacle,-0.0,124.0
393,12164-37900-2024-09-19-16,New York Mets,Moneyline,Pinnacle,,-134.0
394,12164-37900-2024-09-19-16,Philadelphia Phillies,Moneyline,Pinnacle,,124.0
395,12164-37900-2024-09-19-16,Over 3.5,1st Half Total Runs,Pinnacle,3.5,-198.0
396,12164-37900-2024-09-19-16,Over 4,1st Half Total Runs,Pinnacle,4.0,-158.0
397,12164-37900-2024-09-19-16,Over 5,1st Half Total Runs,Pinnacle,5.0,111.0
398,12164-37900-2024-09-19-16,Over 5.5,1st Half Total Runs,Pinnacle,5.5,138.0
399,12164-37900-2024-09-19-16,Under 3.5,1st Half Total Runs,Pinnacle,3.5,168.0
400,12164-37900-2024-09-19-16,Under 4,1st Half Total Runs,Pinnacle,4.0,137.0
401,12164-37900-2024-09-19-16,Under 5,1st Half Total Runs,Pinnacle,5.0,-128.0
402,12164-37900-2024-09-19-16,Under 5.5,1st Half Total Runs,Pinnacle,5.5,-160.0
403,12164-37900-2024-09-19-16,Over 4.5,1st Half Total Runs,Pinnacle,4.5,-116.0
404,12164-37900-2024-09-19-16,Under 4.5,1st Half Total Runs,Pinnacle,4.5,102.0
405,12164-37900-2024-09-19-16,No,No Runs First Inning,Pinnacle,,101.0
406,12164-37900-2024-09-19-16,Yes,No Runs First Inning,Pinnacle,,-117.0
407,12164-37900-2024-09-19-16,New York Mets +0.5,1st Half Run Line,Pinnacle,0.5,-196.0
408,12164-37900-2024-09-19-16,New York Mets +1,1st Half Run Line,Pinnacle,1.0,-299.0
409,12164-37900-2024-09-19-16,New York Mets -0.5,1st Half Run Line,Pinnacle,-0.5,-105.0
410,12164-37900-2024-09-19-16,New York Mets -1,1st Half Run Line,Pinnacle,-1.0,130.0
411,12164-37900-2024-09-19-16,Philadelphia Phillies +0.5,1st Half Run Line,Pinnacle,0.5,-109.0
412,12164-37900-2024-09-19-16,Philadelphia Phillies +1,1st Half Run Line,Pinnacle,1.0,-153.0
413,12164-37900-2024-09-19-16,Philadelphia Phillies -0.5,1st Half Run Line,Pinnacle,-0.5,167.0
414,12164-37900-2024-09-19-16,Philadelphia Phillies -1,1st Half Run Line,Pinnacle,-1.0,237.0
415,12164-37900-2024-09-19-16,New York Mets +0,1st Half Run Line,Pinnacle,0.0,-148.0
416,12164-37900-2024-09-19-16,Philadelphia Phillies -0,1st Half Run Line,Pinnacle,-0.0,131.0
417,12164-37900-2024-09-19-16,New York Mets Over 2.5,1st Half Team Total,Pinnacle,2.5,101.0
418,12164-37900-2024-09-19-16,New York Mets Under 2.5,1st Half Team Total,Pinnacle,2.5,-122.0
419,12164-37900-2024-09-19-16,Philadelphia Phillies Over 1.5,1st Half Team Total,Pinnacle,1.5,-136.0
420,12164-37900-2024-09-19-16,Philadelphia Phillies Under 1.5,1st Half Team Total,Pinnacle,1.5,112.0
421,12164-37900-2024-09-19-16,New York Mets Over 4.5,Team Total,Pinnacle,4.5,113.0
422,12164-37900-2024-09-19-16,New York Mets Under 4.5,Team Total,Pinnacle,4.5,-132.0
423,12164-37900-2024-09-19-16,Philadelphia Phillies Over 3.5,Team Total,Pinnacle,3.5,-133.0
424,12164-37900-2024-09-19-16,Philadelphia Phillies Under 3.5,Team Total,Pinnacle,3.5,114.0
425,12164-37900-2024-09-19-16,Draw,1st Inning Moneyline 3-Way,Pinnacle,,-132.0
426,12164-37900-2024-09-19-16,New York Mets,1st Inning Moneyline 3-Way,Pinnacle,,262.0
427,12164-37900-2024-09-19-16,Philadelphia Phillies,1st Inning Moneyline 3-Way,Pinnacle,,339.0
428,12164-37900-2024-09-19-16,Over 11.5,Total Runs,Pinnacle,11.5,309.0
429,12164-37900-2024-09-19-16,Over 4.5,Total Runs,Pinnacle,4.5,-686.0
430,12164-37900-2024-09-19-16,Over 6.5,Total Runs,Pinnacle,6.5,-225.0
431,12164-37900-2024-09-19-16,Over 7,Total Runs,Pinnacle,7.0,-187.0
432,12164-37900-2024-09-19-16,Over 7.5,Total Runs,Pinnacle,7.5,-135.0
433,12164-37900-2024-09-19-16,Over 8.5,Total Runs,Pinnacle,8.5,104.0
434,12164-37900-2024-09-19-16,Over 9,Total Runs,Pinnacle,9.0,133.0
435,12164-37900-2024-09-19-16,Over 9.5,Total Runs,Pinnacle,9.5,161.0
436,12164-37900-2024-09-19-16,Under 11.5,Total Runs,Pinnacle,11.5,-411.0
437,12164-37900-2024-09-19-16,Under 4.5,Total Runs,Pinnacle,4.5,460.0
438,12164-37900-2024-09-19-16,Under 6.5,Total Runs,Pinnacle,6.5,194.0
439,12164-37900-2024-09-19-16,Under 7,Total Runs,Pinnacle,7.0,163.0
440,12164-37900-2024-09-19-16,Under 7.5,Total Runs,Pinnacle,7.5,119.0
441,12164-37900-2024-09-19-16,Under 8.5,Total Runs,Pinnacle,8.5,-117.0
442,12164-37900-2024-09-19-16,Under 9,Total Runs,Pinnacle,9.0,-151.0
443,12164-37900-2024-09-19-16,Under 9.5,Total Runs,Pinnacle,9.5,-184.0
444,12164-37900-2024-09-19-16,Over 8,Total Runs,Pinnacle,8.0,-116.0
445,12164-37900-2024-09-19-16,Under 8,Total Runs,Pinnacle,8.0,103.0
446,12164-37900-2024-09-19-16,Over 0.5,1st Inning Total Runs,Pinnacle,0.5,101.0
447,12164-37900-2024-09-19-16,Under 0.5,1st Inning Total Runs,Pinnacle,0.5,-117.0
448,12164-37900-2024-09-19-16,Over 25,Total Hits + Runs + Errors,Pinnacle,25.0,-124.0
449,12164-37900-2024-09-19-16,Under 25,Total Hits + Runs + Errors,Pinnacle,25.0,102.0
450,12164-37900-2024-09-19-16,New York Mets +1,Run Line,Pinnacle,1.0,-191.0
451,12164-37900-2024-09-19-16,New York Mets +1.5,Run Line,Pinnacle,1.5,-236.0
452,12164-37900-2024-09-19-16,New York Mets -1,Run Line,Pinnacle,-1.0,107.0
453,12164-37900-2024-09-19-16,New York Mets -2,Run Line,Pinnacle,-2.0,202.0
454,12164-37900-2024-09-19-16,New York Mets -2.5,Run Line,Pinnacle,-2.5,231.0
455,12164-37900-2024-09-19-16,New York Mets -3,Run Line,Pinnacle,-3.0,309.0
456,12164-37900-2024-09-19-16,Philadelphia Phillies +1,Run Line,Pinnacle,1.0,-120.0
457,12164-37900-2024-09-19-16,Philadelphia Phillies +2,Run Line,Pinnacle,2.0,-236.0
458,12164-37900-2024-09-19-16,Philadelphia Phillies +2.5,Run Line,Pinnacle,2.5,-281.0
459,12164-37900-2024-09-19-16,Philadelphia Phillies +3,Run Line,Pinnacle,3.0,-411.0
460,12164-37900-2024-09-19-16,Philadelphia Phillies -1,Run Line,Pinnacle,-1.0,163.0
461,12164-37900-2024-09-19-16,Philadelphia Phillies -1.5,Run Line,Pinnacle,-1.5,193.0
462,12164-37900-2024-09-19-16,New York Mets -1.5,Run Line,Pinnacle,-1.5,152.0
463,12164-37900-2024-09-19-16,Philadelphia Phillies +1.5,Run Line,Pinnacle,1.5,-169.0
464,12164-37900-2024-09-19-16,New York Mets +0,1st Inning Run Line,Pinnacle,0.0,-136.0
465,12164-37900-2024-09-19-16,Philadelphia Phillies -0,1st Inning Run Line,Pinnacle,-0.0,116.0
466,14412-37337-2024-09-19-16,Arizona Diamondbacks,Moneyline,Pinnacle,,-118.0
467,14412-37337-2024-09-19-16,Milwaukee Brewers,Moneyline,Pinnacle,,109.0
468,14412-37337-2024-09-19-16,Over 3.5,1st Half Total Runs,Pinnacle,3.5,-162.0
469,14412-37337-2024-09-19-16,Over 4,1st Half Total Runs,Pinnacle,4.0,-124.0
470,14412-37337-2024-09-19-16,Over 5,1st Half Total Runs,Pinnacle,5.0,142.0
471,14412-37337-2024-09-19-16,Over 5.5,1st Half Total Runs,Pinnacle,5.5,170.0
472,14412-37337-2024-09-19-16,Under 3.5,1st Half Total Runs,Pinnacle,3.5,139.0
473,14412-37337-2024-09-19-16,Under 4,1st Half Total Runs,Pinnacle,4.0,108.0
474,14412-37337-2024-09-19-16,Under 5,1st Half Total Runs,Pinnacle,5.0,-164.0
475,14412-37337-2024-09-19-16,Under 5.5,1st Half Total Runs,Pinnacle,5.5,-200.0
476,14412-37337-2024-09-19-16,Over 4.5,1st Half Total Runs,Pinnacle,4.5,108.0
477,14412-37337-2024-09-19-16,Under 4.5,1st Half Total Runs,Pinnacle,4.5,-124.0
478,14412-37337-2024-09-19-16,No,No Runs First Inning,Pinnacle,,114.0
479,14412-37337-2024-09-19-16,Yes,No Runs First Inning,Pinnacle,,-134.0
480,14412-37337-2024-09-19-16,Arizona Diamondbacks +0.5,1st Half Run Line,Pinnacle,0.5,-165.0
481,14412-37337-2024-09-19-16,Arizona Diamondbacks +1,1st Half Run Line,Pinnacle,1.0,-248.0
482,14412-37337-2024-09-19-16,Arizona Diamondbacks -0.5,1st Half Run Line,Pinnacle,-0.5,117.0
483,14412-37337-2024-09-19-16,Arizona Diamondbacks -1,1st Half Run Line,Pinnacle,-1.0,166.0
484,14412-37337-2024-09-19-16,Milwaukee Brewers +0.5,1st Half Run Line,Pinnacle,0.5,-134.0
485,14412-37337-2024-09-19-16,Milwaukee Brewers +1,1st Half Run Line,Pinnacle,1.0,-199.0
486,14412-37337-2024-09-19-16,Milwaukee Brewers -0.5,1st Half Run Line,Pinnacle,-0.5,142.0
487,14412-37337-2024-09-19-16,Milwaukee Brewers -1,1st Half Run Line,Pinnacle,-1.0,202.0
488,14412-37337-2024-09-19-16,Arizona Diamondbacks -0,1st Half Run Line,Pinnacle,-0.0,-119.0
489,14412-37337-2024-09-19-16,Milwaukee Brewers +0,1st Half Run Line,Pinnacle,0.0,106.0
490,14412-37337-2024-09-19-16,Arizona Diamondbacks Over 1.5,1st Half Team Total,Pinnacle,1.5,-155.0
491,14412-37337-2024-09-19-16,Arizona Diamondbacks Under 1.5,1st Half Team Total,Pinnacle,1.5,127.0
492,14412-37337-2024-09-19-16,Milwaukee Brewers Over 1.5,1st Half Team Total,Pinnacle,1.5,-152.0
493,14412-37337-2024-09-19-16,Milwaukee Brewers Under 1.5,1st Half Team Total,Pinnacle,1.5,124.0
494,14412-37337-2024-09-19-16,Arizona Diamondbacks Over 4.5,Team Total,Pinnacle,4.5,114.0
495,14412-37337-2024-09-19-16,Arizona Diamondbacks Under 4.5,Team Total,Pinnacle,4.5,-133.0
496,14412-37337-2024-09-19-16,Milwaukee Brewers Over 3.5,Team Total,Pinnacle,3.5,-128.0
497,14412-37337-2024-09-19-16,Milwaukee Brewers Under 3.5,Team Total,Pinnacle,3.5,110.0
498,14412-37337-2024-09-19-16,Arizona Diamondbacks,1st Inning Moneyline 3-Way,Pinnacle,,329.0
499,14412-37337-2024-09-19-16,Draw,1st Inning Moneyline 3-Way,Pinnacle,,-150.0
500,14412-37337-2024-09-19-16,Milwaukee Brewers,1st Inning Moneyline 3-Way,Pinnacle,,312.0
501,14412-37337-2024-09-19-16,Over 11.5,Total Runs,Pinnacle,11.5,301.0
502,14412-37337-2024-09-19-16,Over 4.5,Total Runs,Pinnacle,4.5,-674.0
503,14412-37337-2024-09-19-16,Over 6.5,Total Runs,Pinnacle,6.5,-220.0
504,14412-37337-2024-09-19-16,Over 7,Total Runs,Pinnacle,7.0,-181.0
505,14412-37337-2024-09-19-16,Over 7.5,Total Runs,Pinnacle,7.5,-133.0
506,14412-37337-2024-09-19-16,Over 8.5,Total Runs,Pinnacle,8.5,105.0
507,14412-37337-2024-09-19-16,Over 9,Total Runs,Pinnacle,9.0,135.0
508,14412-37337-2024-09-19-16,Over 9.5,Total Runs,Pinnacle,9.5,160.0
509,14412-37337-2024-09-19-16,Under 11.5,Total Runs,Pinnacle,11.5,-398.0
510,14412-37337-2024-09-19-16,Under 4.5,Total Runs,Pinnacle,4.5,454.0
511,14412-37337-2024-09-19-16,Under 6.5,Total Runs,Pinnacle,6.5,190.0
512,14412-37337-2024-09-19-16,Under 7,Total Runs,Pinnacle,7.0,158.0
513,14412-37337-2024-09-19-16,Under 7.5,Total Runs,Pinnacle,7.5,118.0
514,14412-37337-2024-09-19-16,Under 8.5,Total Runs,Pinnacle,8.5,-118.0
515,14412-37337-2024-09-19-16,Under 9,Total Runs,Pinnacle,9.0,-152.0
516,14412-37337-2024-09-19-16,Under 9.5,Total Runs,Pinnacle,9.5,-183.0
517,14412-37337-2024-09-19-16,Over 8,Total Runs,Pinnacle,8.0,-113.0
518,14412-37337-2024-09-19-16,Under 8,Total Runs,Pinnacle,8.0,100.0
519,14412-37337-2024-09-19-16,Over 0.5,1st Inning Total Runs,Pinnacle,0.5,114.0
520,14412-37337-2024-09-19-16,Under 0.5,1st Inning Total Runs,Pinnacle,0.5,-134.0
521,14412-37337-2024-09-19-16,Over 25.5,Total Hits + Runs + Errors,Pinnacle,25.5,-103.0
522,14412-37337-2024-09-19-16,Under 25.5,Total Hits + Runs + Errors,Pinnacle,25.5,-117.0
523,14412-37337-2024-09-19-16,Arizona Diamondbacks +1,Run Line,Pinnacle,1.0,-187.0
524,14412-37337-2024-09-19-16,Arizona Diamondbacks +1.5,Run Line,Pinnacle,1.5,-249.0
525,14412-37337-2024-09-19-16,Arizona Diamondbacks -1,Run Line,Pinnacle,-1.0,110.0
526,14412-37337-2024-09-19-16,Arizona Diamondbacks -2,Run Line,Pinnacle,-2.0,190.0
527,14412-37337-2024-09-19-16,Arizona Diamondbacks -2.5,Run Line,Pinnacle,-2.5,219.0
528,14412-37337-2024-09-19-16,Arizona Diamondbacks -3,Run Line,Pinnacle,-3.0,297.0
529,14412-37337-2024-09-19-16,Milwaukee Brewers +1,Run Line,Pinnacle,1.0,-124.0
530,14412-37337-2024-09-19-16,Milwaukee Brewers +2,Run Line,Pinnacle,2.0,-220.0
531,14412-37337-2024-09-19-16,Milwaukee Brewers +2.5,Run Line,Pinnacle,2.5,-265.0
532,14412-37337-2024-09-19-16,Milwaukee Brewers +3,Run Line,Pinnacle,3.0,-392.0
533,14412-37337-2024-09-19-16,Milwaukee Brewers -1,Run Line,Pinnacle,-1.0,160.0
534,14412-37337-2024-09-19-16,Milwaukee Brewers -1.5,Run Line,Pinnacle,-1.5,202.0
535,14412-37337-2024-09-19-16,Arizona Diamondbacks -1.5,Run Line,Pinnacle,-1.5,141.0
536,14412-37337-2024-09-19-16,Milwaukee Brewers +1.5,Run Line,Pinnacle,1.5,-157.0
537,14412-37337-2024-09-19-16,Arizona Diamondbacks -0,1st Inning Run Line,Pinnacle,-0.0,-103.0
538,14412-37337-2024-09-19-16,Milwaukee Brewers +0,1st Inning Run Line,Pinnacle,0.0,-113.0
539,36707-25135-2024-09-19-16,Pittsburgh Pirates,Moneyline,Pinnacle,,127.0
540,36707-25135-2024-09-19-16,St. Louis Cardinals,Moneyline,Pinnacle,,-137.0
541,36707-25135-2024-09-19-16,Over 3.5,1st Half Total Runs,Pinnacle,3.5,-182.0
542,36707-25135-2024-09-19-16,Over 4,1st Half Total Runs,Pinnacle,4.0,-143.0
543,36707-25135-2024-09-19-16,Over 5,1st Half Total Runs,Pinnacle,5.0,124.0
544,36707-25135-2024-09-19-16,Over 5.5,1st Half Total Runs,Pinnacle,5.5,151.0
545,36707-25135-2024-09-19-16,Under 3.5,1st Half Total Runs,Pinnacle,3.5,156.0
546,36707-25135-2024-09-19-16,Under 4,1st Half Total Runs,Pinnacle,4.0,124.0
547,36707-25135-2024-09-19-16,Under 5,1st Half Total Runs,Pinnacle,5.0,-143.0
548,36707-25135-2024-09-19-16,Under 5.5,1st Half Total Runs,Pinnacle,5.5,-176.0
549,36707-25135-2024-09-19-16,Over 4.5,1st Half Total Runs,Pinnacle,4.5,-105.0
550,36707-25135-2024-09-19-16,Under 4.5,1st Half Total Runs,Pinnacle,4.5,-109.0
